ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
3061.0,16.0,15.0,21061.0,105.0,87.0,8.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3003.0,5.0,7.0,8104.0,133.0,105.0,5.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3023.0,4.0,7.0,6951.0,102.0,82.0,5.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3136.0,7.0,5.0,9593.0,89.0,48.0,5.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3024.0,15.0,7.0,19256.0,104.0,85.0,2.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3089.0,9.0,9.0,11395.0,116.0,47.0,1.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3126.0,5.0,13.0,8461.0,222.0,145.0,9.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3042.0,20.0,1.0,23523.0,90.0,74.0,5.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3024.0,2.0,3.0,5577.0,93.0,68.0,5.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3101.0,6.0,2.0,8720.0,135.0,99.0,7.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3113.0,8.0,2.0,10233.0,18.0,13.0,1.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3016.0,6.0,5.0,8859.0,13.0,5.0,1.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3023.0,4.0,6.0,6809.0,285.0,179.0,9.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3060.0,12.0,2.0,13783.0,3.0,3.0,1.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3049.0,15.0,2.0,18927.0,46.0,31.0,2.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3028.0,14.0,4.0,17550.0,134.0,83.0,9.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3003.0,5.0,5.0,7860.0,118.0,80.0,7.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3000.0,12.0,2.0,13783.0,132.0,67.0,4.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3028.0,14.0,10.0,17946.0,63.0,39.0,3.0,0.0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
3043.0,7.0,3.0,9442.0,7.0,3.0,1.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3126.0,7.0,5.0,9525.0,249.0,192.0,10.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3048.0,5.0,1.0,7349.0,178.0,164.0,8.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3132.0,2.0,3.0,5574.0,16.0,6.0,1.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3045.0,1.0,36.0,4567.0,119.0,126.0,7.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3082.0,15.0,3.0,19053.0,70.0,59.0,4.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3132.0,2.0,3.0,5574.0,54.0,24.0,1.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3116.0,19.0,1.0,23044.0,194.0,125.0,12.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3034.0,19.0,4.0,23172.0,50.0,27.0,3.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3126.0,7.0,5.0,9525.0,196.0,149.0,8.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3019.0,9.0,20.0,11835.0,42.0,32.0,2.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3024.0,2.0,3.0,5577.0,125.0,90.0,1.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3140.0,21.0,1.0,24364.0,91.0,66.0,1.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3126.0,5.0,13.0,8461.0,222.0,145.0,9.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3067.0,17.0,3.0,21294.0,109.0,94.0,6.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3013.0,8.0,3.0,10361.0,41.0,30.0,3.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3024.0,2.0,1.0,5485.0,80.0,66.0,4.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3050.0,3.0,12.0,6241.0,75.0,64.0,5.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3108.0,18.0,3.0,22567.0,44.0,31.0,4.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3067.0,18.0,3.0,22567.0,97.0,64.0,8.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3000.0,12.0,2.0,13783.0,132.0,67.0,4.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3035.0,1.0,36.0,4723.0,18.0,32.0,3.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3116.0,19.0,7.0,23344.0,60.0,39.0,3.0,0.0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
3138.0,17.0,11.0,22012.0,105.0,84.0,1.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3026.0,18.0,1.0,22158.0,193.0,87.0,1.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3112.0,17.0,3.0,21315.0,13.0,3.0,1.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3106.0,3.0,14.0,6332.0,41.0,25.0,1.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3120.0,1.0,36.0,4723.0,37.0,54.0,5.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3021.0,4.0,5.0,6795.0,168.0,131.0,4.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3073.0,9.0,13.0,11518.0,52.0,20.0,2.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3089.0,9.0,9.0,11395.0,59.0,24.0,4.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3082.0,15.0,2.0,18927.0,74.0,49.0,3.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3014.0,3.0,6.0,6096.0,25.0,21.0,2.0,0.0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
3064.0,16.0,7.0,20143.0,129.0,104.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3033.0,13.0,13.0,16469.0,188.0,100.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3077.0,8.0,5.0,10585.0,4.0,3.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3077.0,8.0,5.0,10585.0,54.0,24.0,4.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3029.0,2.0,7.0,5781.0,261.0,191.0,10.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3103.0,17.0,1.0,21175.0,65.0,42.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3054.0,18.0,1.0,22309.0,125.0,112.0,8.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3052.0,13.0,6.0,15976.0,107.0,69.0,4.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3051.0,20.0,7.0,23995.0,101.0,62.0,3.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3110.0,11.0,2.0,13179.0,119.0,102.0,3.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3054.0,18.0,1.0,22309.0,149.0,127.0,9.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3012.0,1.0,35.0,4021.0,118.0,104.0,5.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3051.0,20.0,7.0,23995.0,19.0,12.0,4.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3104.0,16.0,7.0,20019.0,127.0,102.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3023.0,4.0,14.0,7201.0,134.0,83.0,8.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3018.0,18.0,1.0,22262.0,20.0,18.0,3.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3018.0,18.0,1.0,22262.0,36.0,34.0,5.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3018.0,18.0,1.0,22262.0,63.0,57.0,8.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3052.0,13.0,11.0,16306.0,148.0,80.0,7.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3107.0,19.0,11.0,22961.0,138.0,99.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3113.0,8.0,5.0,10454.0,34.0,23.0,4.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3075.0,11.0,6.0,13329.0,180.0,157.0,8.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3051.0,20.0,7.0,23995.0,144.0,82.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3068.0,17.0,8.0,21745.0,108.0,62.0,9.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3052.0,13.0,4.0,15835.0,33.0,13.0,8.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3099.0,16.0,1.0,19350.0,149.0,118.0,7.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3065.0,19.0,4.0,23246.0,125.0,103.0,10.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3051.0,20.0,7.0,23995.0,118.0,72.0,2.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3074.0,11.0,2.0,13179.0,76.0,66.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3018.0,18.0,1.0,22262.0,12.0,10.0,2.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3018.0,18.0,1.0,22262.0,28.0,26.0,4.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3052.0,13.0,4.0,15835.0,50.0,26.0,10.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3037.0,3.0,1.0,5885.0,166.0,37.0,5.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3034.0,18.0,5.0,22903.0,37.0,26.0,3.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3052.0,13.0,6.0,15976.0,225.0,142.0,5.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3052.0,13.0,29.0,17243.0,147.0,81.0,6.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3121.0,5.0,5.0,7860.0,139.0,93.0,8.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3067.0,17.0,8.0,21745.0,30.0,14.0,2.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3067.0,17.0,8.0,21745.0,52.0,28.0,4.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3090.0,19.0,9.0,23419.0,2.0,2.0,2.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3051.0,20.0,5.0,23845.0,6.0,4.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3033.0,13.0,24.0,16935.0,92.0,55.0,1.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3135.0,3.0,6.0,6086.0,36.0,20.0,3.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3001.0,4.0,14.0,7201.0,154.0,95.0,7.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3003.0,5.0,5.0,7860.0,158.0,106.0,9.0,0.0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
3115.0,11.0,1.0,12991.0,18.0,20.0,1.0,0.0,1,D,12,Si la distancia es mayor a 0 no debió haber respondido las preguntas 13 y 14,01D01201,
3064.0,16.0,4.0,19851.0,114.0,97.0,1.0,0.0,1,D,12,Si la distancia es mayor a 0 no debió haber respondido las preguntas 13 y 14,01D01201,
3001.0,4.0,7.0,6951.0,194.0,164.0,8.0,0.0,1,D,12,Si la distancia es mayor a 0 no debió haber respondido las preguntas 13 y 14,01D01201,
3090.0,18.0,5.0,22903.0,61.0,43.0,43.0,0.0,1,D,15,"No compró agua de sisterna, pero si reporta cuanto pago",01D01502,
3002.0,3.0,4.0,6012.0,172.0,159.0,9.0,0.0,1,D,15,"No compró agua de sisterna, pero si reporta cuanto pago",01D01502,
3077.0,8.0,5.0,10585.0,4.0,3.0,1.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3081.0,9.0,13.0,11518.0,221.0,130.0,1.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3110.0,11.0,2.0,13179.0,143.0,120.0,2.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3084.0,13.0,8.0,16165.0,141.0,76.0,10.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3126.0,7.0,5.0,9525.0,144.0,107.0,6.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3031.0,12.0,15.0,14649.0,119.0,108.0,6.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3106.0,3.0,14.0,6332.0,41.0,25.0,1.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3076.0,3.0,8.0,6164.0,43.0,32.0,2.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3098.0,12.0,22.0,15173.0,37.0,30.0,3.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3151.0,22.0,12.0,25524.0,101.0,82.0,1.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3073.0,9.0,13.0,11518.0,52.0,20.0,2.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3072.0,7.0,18.0,9911.0,41.0,12.0,1.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3105.0,9.0,9.0,11337.0,34.0,24.0,1.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3078.0,10.0,3.0,12372.0,50.0,46.0,2.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3107.0,19.0,5.0,23288.0,151.0,113.0,6.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3032.0,1.0,29.0,3307.0,23.0,23.0,2.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3033.0,13.0,24.0,16935.0,92.0,55.0,1.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3072.0,7.0,8.0,9713.0,21.0,10.0,10.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3044.0,1.0,31.0,3686.0,278.0,188.0,10.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3125.0,3.0,12.0,6263.0,114.0,108.0,9.0,0.0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
3019.0,11.0,1.0,13146.0,8.0,2.0,1.0,0.0,1,D,17,"No tiene inodoro, y la pregunta (18) no es vacia",01D01702,
3102.0,1.0,29.0,3307.0,129.0,132.0,9.0,0.0,1,D,17,"No tiene inodoro, y la pregunta (18) no es vacia",01D01702,
3118.0,1.0,5.0,220.0,194.0,190.0,8.0,0.0,1,D,20,Indico que el hogar si tiene plan residencial y no reporta cuanto pago,01D02001,
3119.0,1.0,23.0,1925.0,129.0,118.0,9.0,0.0,1,D,20,Indico que el hogar si tiene plan residencial y no reporta cuanto pago,01D02001,
3124.0,2.0,1.0,5508.0,67.0,34.0,3.0,0.0,1,D,20,Indico que el hogar si tiene plan residencial y no reporta cuanto pago,01D02001,
