FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-09-29,3138.0,18.0,2.0,22401.0,147.0,116.0,9.0,0,1,A,1,"El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar",01A00109,
2023-09-30,3138.0,18.0,2.0,22401.0,76.0,63.0,5.0,0,1,A,1,"El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar",01A00109,
2023-09-28,3106.0,17.0,1.0,21212.0,151.0,92.0,9.0,0,1,A,1,"El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar",01A00109,
2023-10-03,3106.0,17.0,10.0,21904.0,83.0,56.0,9.0,0,1,A,1,"El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar",01A00109,
2023-09-18,3089.0,11.0,1.0,13038.0,94.0,92.0,1.0,0,1,A,1,Casa Improvisada y Es Pagada a Plazos o Alquilada,01A00112,
2023-09-25,3116.0,5.0,2.0,7575.0,77.0,67.0,8.0,0,1,A,1,Casa Improvisada y Es Pagada a Plazos o Alquilada,01A00112,
2023-09-30,3038.0,3.0,12.0,6267.0,155.0,115.0,10.0,0,1,A,1,Casa Improvisada y Es Pagada a Plazos o Alquilada,01A00112,
2023-10-03,3140.0,18.0,3.0,22511.0,91.0,67.0,7.0,0,1,A,1,Casa Improvisada y Es Pagada a Plazos o Alquilada,01A00112,
2023-10-04,3140.0,18.0,3.0,22511.0,123.0,87.0,9.0,0,1,A,1,Casa Improvisada y Es Pagada a Plazos o Alquilada,01A00112,
2023-09-16,3131.0,4.0,3.0,6662.0,3.0,3.0,4.0,0,1,A,5,No Tiene Distribución de Agua y Si Tiene Contador de Agua,01A00501,
2023-10-03,3132.0,2.0,4.0,5655.0,49.0,39.0,4.0,0,1,A,5,No Tiene Distribución de Agua y Si Tiene Contador de Agua,01A00501,
2023-09-15,3113.0,9.0,3.0,11075.0,57.0,34.0,3.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-14,3068.0,18.0,5.0,22865.0,146.0,90.0,10.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-18,3119.0,1.0,18.0,1206.0,53.0,37.0,5.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-18,3067.0,17.0,5.0,21553.0,111.0,77.0,6.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-19,3067.0,17.0,5.0,21553.0,130.0,91.0,7.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-23,3020.0,2.0,7.0,5764.0,82.0,71.0,4.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-18,3055.0,21.0,6.0,24686.0,165.0,110.0,9.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-25,3126.0,7.0,9.0,9728.0,140.0,89.0,7.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-23,3074.0,12.0,19.0,15049.0,94.0,75.0,4.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-28,3140.0,18.0,2.0,22357.0,148.0,98.0,8.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-25,3099.0,16.0,1.0,19454.0,135.0,73.0,10.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-29,3040.0,3.0,12.0,6244.0,217.0,147.0,10.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-30,3149.0,22.0,1.0,25004.0,99.0,87.0,6.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-10-01,3011.0,4.0,7.0,6966.0,119.0,86.0,6.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-13,3145.0,21.0,1.0,24233.0,112.0,81.0,7.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-28,3141.0,22.0,9.0,25383.0,62.0,41.0,6.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-10-03,3106.0,17.0,10.0,21904.0,83.0,56.0,9.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-28,3040.0,3.0,12.0,6244.0,26.0,22.0,2.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-10-03,3113.0,12.0,17.0,14871.0,181.0,102.0,10.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-10-03,3096.0,5.0,13.0,8550.0,86.0,62.0,5.0,0,1,A,5,No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad,01A00502,
2023-09-14,3004.0,9.0,4.0,11192.0,53.0,27.0,3.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-16,3096.0,4.0,12.0,7143.0,130.0,78.0,7.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-16,3107.0,4.0,12.0,7143.0,50.0,31.0,3.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-14,3159.0,18.0,3.0,22531.0,209.0,175.0,10.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-18,3148.0,3.0,6.0,6100.0,82.0,54.0,4.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-16,3044.0,1.0,36.0,4914.0,101.0,112.0,6.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-13,3000.0,12.0,1.0,13569.0,65.0,32.0,3.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-13,3126.0,15.0,4.0,19081.0,81.0,48.0,7.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-18,3019.0,10.0,2.0,12279.0,4.0,5.0,1.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-19,3109.0,3.0,4.0,5995.0,34.0,30.0,3.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-15,3102.0,1.0,29.0,3118.0,144.0,122.0,8.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-18,3066.0,15.0,4.0,19163.0,54.0,40.0,5.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-25,3157.0,22.0,7.0,25348.0,1.0,1.0,1.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-25,3061.0,16.0,1.0,19454.0,106.0,59.0,8.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-30,3135.0,3.0,12.0,6267.0,66.0,51.0,5.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-10-04,3123.0,5.0,13.0,8493.0,211.0,170.0,9.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-10-03,3025.0,20.0,1.0,23470.0,101.0,75.0,7.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-28,3159.0,18.0,4.0,22623.0,138.0,103.0,8.0,0,1,C,1,"Selecciono que realizó alguna mejoras a su vivienda, pero no contesto si en los últimos doce meses lo realizaron",01C00101,
2023-09-15,3008.0,15.0,4.0,19081.0,117.0,69.0,10.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-15,3085.0,5.0,9.0,8217.0,46.0,44.0,2.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-13,3087.0,18.0,3.0,22580.0,188.0,144.0,8.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-13,3068.0,18.0,5.0,22865.0,14.0,11.0,1.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-18,3097.0,3.0,6.0,6100.0,137.0,89.0,6.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-18,3057.0,11.0,9.0,13539.0,26.0,20.0,2.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-23,3091.0,6.0,8.0,9024.0,118.0,82.0,6.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-23,3046.0,6.0,8.0,9024.0,99.0,67.0,5.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-19,3106.0,17.0,4.0,21350.0,72.0,52.0,5.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-23,3152.0,19.0,1.0,22984.0,183.0,99.0,3.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-26,3000.0,12.0,6.0,14083.0,92.0,44.0,9.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-28,3105.0,9.0,21.0,11995.0,8.0,3.0,3.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-28,3157.0,22.0,1.0,24798.0,50.0,43.0,4.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-10-03,3120.0,10.0,4.0,12399.0,210.0,155.0,10.0,0,1,D,6,"Si selecciona una opcion de rango (3:7,98) en pregunta sobre ""De dónde obtienen principalmente el agua para consumo"", se verifica que el resto de preguntas sean distinto a vacio hasta la pregunta 12",01D00602,
2023-09-13,3122.0,9.0,14.0,11544.0,11.0,10.0,2.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-14,3120.0,10.0,1.0,12192.0,217.0,172.0,7.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-18,3151.0,22.0,13.0,25540.0,70.0,55.0,3.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-13,3085.0,5.0,9.0,8217.0,172.0,145.0,6.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-13,3068.0,18.0,5.0,22865.0,14.0,11.0,1.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-16,3020.0,1.0,24.0,1968.0,128.0,102.0,7.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-23,3138.0,17.0,9.0,21773.0,172.0,110.0,9.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-24,3156.0,20.0,10.0,24129.0,240.0,154.0,9.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-24,3046.0,6.0,8.0,9024.0,36.0,23.0,2.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-18,3151.0,22.0,13.0,25540.0,17.0,17.0,1.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-23,3087.0,18.0,1.0,22167.0,75.0,60.0,7.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-25,3042.0,13.0,15.0,16509.0,136.0,57.0,8.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-25,3097.0,3.0,9.0,6189.0,123.0,73.0,6.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-23,3146.0,20.0,10.0,24129.0,72.0,45.0,3.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-26,3033.0,13.0,15.0,16509.0,155.0,64.0,9.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-25,3006.0,1.0,22.0,1777.0,69.0,57.0,3.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-23,3152.0,19.0,1.0,22984.0,183.0,99.0,3.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-23,3015.0,14.0,15.0,18366.0,139.0,91.0,10.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-29,3015.0,14.0,16.0,18481.0,169.0,114.0,10.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-28,3154.0,21.0,2.0,24506.0,14.0,12.0,1.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-10-02,3036.0,20.0,1.0,23470.0,47.0,32.0,3.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-30,3045.0,1.0,38.0,5267.0,90.0,125.0,7.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-10-03,3037.0,3.0,12.0,6288.0,9.0,4.0,1.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-10-03,3135.0,3.0,12.0,6288.0,41.0,14.0,3.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-10-03,3038.0,3.0,12.0,6288.0,52.0,19.0,4.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-10-03,3038.0,3.0,12.0,6288.0,25.0,9.0,2.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-10-03,3150.0,22.0,1.0,24949.0,24.0,14.0,1.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-30,3161.0,20.0,7.0,24010.0,156.0,103.0,7.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-28,3025.0,20.0,9.0,24074.0,92.0,49.0,7.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-10-04,3045.0,1.0,38.0,5408.0,86.0,52.0,3.0,0,1,D,9,"El servicio de agua es privada o de comité, debe pagar una cuota determinada",01D00901,
2023-09-13,3017.0,21.0,7.0,24740.0,120.0,74.0,1.0,0,1,D,12,Si la distancia es mayor a 0 no debió haber respondido las preguntas 13 y 14,01D01201,
2023-09-14,3081.0,8.0,6.0,10615.0,139.0,95.0,10.0,0,1,D,12,Si la distancia es mayor a 0 no debió haber respondido las preguntas 13 y 14,01D01201,
2023-09-23,3160.0,19.0,4.0,23220.0,34.0,25.0,2.0,0,1,D,12,Si la distancia es mayor a 0 no debió haber respondido las preguntas 13 y 14,01D01201,
2023-09-13,3024.0,13.0,4.0,15868.0,56.0,24.0,3.0,0,1,D,15,"No compró agua de sisterna, pero si reporta cuanto pago",01D01502,
2023-09-25,3122.0,11.0,1.0,13158.0,119.0,78.0,2.0,0,1,D,15,"No compró agua de sisterna, pero si reporta cuanto pago",01D01502,
2023-09-23,3074.0,12.0,19.0,15049.0,3.0,3.0,1.0,0,1,D,15,"No compró agua de sisterna, pero si reporta cuanto pago",01D01502,
2023-10-03,3019.0,10.0,20.0,12964.0,200.0,139.0,10.0,0,1,D,15,"No compró agua de sisterna, pero si reporta cuanto pago",01D01502,
2023-09-14,3068.0,18.0,5.0,22865.0,146.0,90.0,10.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-16,3086.0,1.0,36.0,4914.0,9.0,7.0,1.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-13,3033.0,13.0,26.0,17131.0,2.0,2.0,1.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-14,3068.0,18.0,5.0,22865.0,114.0,70.0,8.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-19,3019.0,10.0,2.0,12279.0,33.0,35.0,3.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-18,3108.0,17.0,5.0,21553.0,67.0,49.0,4.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-23,3091.0,6.0,8.0,9024.0,118.0,82.0,6.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-23,3151.0,22.0,11.0,25415.0,189.0,134.0,9.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-23,3087.0,18.0,1.0,22167.0,82.0,69.0,8.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-29,3031.0,10.0,14.0,12803.0,328.0,374.0,10.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-01,3087.0,18.0,4.0,22759.0,206.0,101.0,9.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-28,3120.0,10.0,9.0,12578.0,147.0,114.0,8.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-01,3041.0,1.0,27.0,2367.0,152.0,142.0,6.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-01,3041.0,1.0,27.0,2367.0,120.0,115.0,6.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-02,3041.0,1.0,27.0,2367.0,92.0,89.0,4.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-03,3013.0,14.0,1.0,17349.0,74.0,48.0,6.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-03,3057.0,11.0,4.0,13228.0,176.0,122.0,10.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-03,3132.0,2.0,4.0,5655.0,49.0,39.0,4.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-10-04,3107.0,5.0,13.0,8550.0,50.0,37.0,3.0,0,1,D,17,"Tiene inodoro conectado a red de drenajes, pero su hogar no esta conectada a una red de drenajes",01D01701,
2023-09-14,3100.0,12.0,27.0,15345.0,36.0,26.0,3.0,0,1,D,17,"No tiene inodoro, y la pregunta (18) no es vacia",01D01702,
2023-09-19,3141.0,22.0,5.0,25226.0,164.0,94.0,9.0,0,1,D,17,"No tiene inodoro, y la pregunta (18) no es vacia",01D01702,
2023-09-14,3135.0,3.0,2.0,5938.0,23.0,22.0,5.0,0,1,D,20,Indico que el hogar si tiene plan residencial y no reporta cuanto pago,01D02001,
