ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
3049.0,15.0,2.0,18927.0,119.0,84.0,5.0,0.0,1,D,22,"Si la respuesta esta un rango de (3:7,98) la siguiente pregunta no es vacia",01D02201,
3097.0,19.0,3.0,23109.0,38.0,23.0,2.0,0.0,1,D,22,"Si la respuesta esta un rango de (3:7,98) la siguiente pregunta no es vacia",01D02201,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,D,24,Valores fuera de rango,01D02402,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,D,24,Valores fuera de rango,01D02402,
3122.0,6.0,5.0,8843.0,184.0,94.0,1.0,0.0,1,D,26,"Se indico ""00"" en la pregunta P01D25 y P01D26 no es vacia",01D02603,
3122.0,6.0,5.0,8843.0,184.0,94.0,1.0,0.0,1,D,27,"Se indico ""00"" en la pregunta P01D25 y P01D27 no es vacio",01D02702,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,D,28,"Valores que no forman parte del rango (1,2) de la variable P01D28",01D02803,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,D,28,"Valores que no forman parte del rango (1,2) de la variable P01D28",01D02803,
3032.0,1.0,31.0,3686.0,221.0,148.0,8.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31B no es vacia",01D03103,
3148.0,22.0,12.0,25524.0,81.0,69.0,69.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31B no es vacia",01D03103,
3029.0,1.0,28.0,2423.0,19.0,18.0,2.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31B no es vacia",01D03103,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31B no es vacia",01D03103,
3087.0,2.0,5.0,5680.0,126.0,83.0,6.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31B no es vacia",01D03103,
3000.0,12.0,2.0,13783.0,132.0,67.0,4.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31B no es vacia",01D03103,
3082.0,15.0,2.0,18927.0,178.0,119.0,7.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31C no es vacia",01D03104,
3129.0,8.0,1.0,10002.0,176.0,114.0,4.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31C no es vacia",01D03104,
3148.0,22.0,12.0,25524.0,81.0,69.0,69.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31C no es vacia",01D03104,
3126.0,5.0,13.0,8461.0,202.0,128.0,8.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31C no es vacia",01D03104,
3019.0,11.0,7.0,13384.0,107.0,80.0,5.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31C no es vacia",01D03104,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31C no es vacia",01D03104,
3000.0,12.0,2.0,13783.0,132.0,67.0,4.0,0.0,1,D,31,"Se indico ""00"" en la pregunta P01D31A y P01D31C no es vacia",01D03104,
3032.0,1.0,31.0,3686.0,221.0,148.0,8.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3082.0,15.0,2.0,18927.0,178.0,119.0,7.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3129.0,8.0,1.0,10002.0,176.0,114.0,4.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3148.0,22.0,12.0,25524.0,81.0,69.0,69.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3126.0,5.0,13.0,8461.0,202.0,128.0,8.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3029.0,1.0,28.0,2423.0,19.0,18.0,2.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3019.0,11.0,7.0,13384.0,107.0,80.0,5.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3004.0,14.0,8.0,17843.0,96.0,62.0,5.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3087.0,2.0,5.0,5680.0,126.0,83.0,6.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3000.0,12.0,2.0,13783.0,132.0,67.0,4.0,0.0,1,D,32,Si indico que NO uso leña el mes pasado O si registro 0 en la distancia en mt y responde que medio utiliza para transportar la leña,01D03201,
3032.0,1.0,31.0,3686.0,221.0,148.0,8.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3082.0,15.0,2.0,18927.0,178.0,119.0,7.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3129.0,8.0,1.0,10002.0,176.0,114.0,4.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3148.0,22.0,12.0,25524.0,81.0,69.0,69.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3126.0,5.0,13.0,8461.0,202.0,128.0,8.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3029.0,1.0,28.0,2423.0,19.0,18.0,2.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3019.0,11.0,7.0,13384.0,107.0,80.0,5.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3004.0,14.0,8.0,17843.0,96.0,62.0,5.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3087.0,2.0,5.0,5680.0,126.0,83.0,6.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3000.0,12.0,2.0,13783.0,132.0,67.0,4.0,0.0,1,D,32,"Si la leña está a una distancia cero, no necesita un medio para transportarla",01D03202,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,G,1,"Verifique seccion: G, pregunta: 1. La respuesta a ""si tuviera que comparar la situacion economica de su hogar"" es distinta de: ha empeorado, ha mejorado, permanece igual, el hogar se formo despues de 2021.",01G00101,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,G,1,"Verifique seccion: G, pregunta: 1. La respuesta a ""si tuviera que comparar la situacion economica de su hogar"" es distinta de: ha empeorado, ha mejorado, permanece igual, el hogar se formo despues de 2021.",01G00101,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,1,"Verifique seccion: H, pregunta: 1. La respuesta a  ""usted se preocupó de que los alimentos se acabaran en su hogar"" es distinta de: si, no, no sabe, no responde",01H00101,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,1,"Verifique seccion: H, pregunta: 1. La respuesta a  ""usted se preocupó de que los alimentos se acabaran en su hogar"" es distinta de: si, no, no sabe, no responde",01H00101,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,2,"Verifique seccion: H, pregunta: 2. La respuesta a  ""en su hogar se quedaron sin alimentos"" es distinta de: si, no, no sabe, no responde",01H00201,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,2,"Verifique seccion: H, pregunta: 2. La respuesta a  ""en su hogar se quedaron sin alimentos"" es distinta de: si, no, no sabe, no responde",01H00201,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,3,"Verifique seccion: H, pregunta: 3. La respuesta a  ""en su hogar dejaron de tener una alimentación saludable y balanceada"" es distinta de: si, no, no sabe, no responde",01H00301,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,3,"Verifique seccion: H, pregunta: 3. La respuesta a  ""en su hogar dejaron de tener una alimentación saludable y balanceada"" es distinta de: si, no, no sabe, no responde",01H00301,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,4,"Verifique seccion: H, pregunta: 4. La respuesta a  ""usted o algun adulto en su hogar tuvo una alimentación basada en poca variedad de alimentos"" es distinta de: si, no, no sabe, no responde",01H00401,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,4,"Verifique seccion: H, pregunta: 4. La respuesta a  ""usted o algun adulto en su hogar tuvo una alimentación basada en poca variedad de alimentos"" es distinta de: si, no, no sabe, no responde",01H00401,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,5,"Verifique seccion: H, pregunta: 5. La respuesta a  ""usted o algun adulto en su hogar dejó de desayunar, almorzar o cenar"" es distinta de: si, no, no sabe, no responde",01H00501,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,5,"Verifique seccion: H, pregunta: 5. La respuesta a  ""usted o algun adulto en su hogar dejó de desayunar, almorzar o cenar"" es distinta de: si, no, no sabe, no responde",01H00501,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,6,"Verifique seccion: H, pregunta: 6. La respuesta a  ""usted o algun adulto en su hogar comió menos de lo que debía"" es distinta de: si, no, no sabe, no responde",01H00601,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,6,"Verifique seccion: H, pregunta: 6. La respuesta a  ""usted o algun adulto en su hogar comió menos de lo que debía"" es distinta de: si, no, no sabe, no responde",01H00601,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,7,"Verifique seccion: H, pregunta: 7. La respuesta a  ""usted o algun adulto sintió hambre pero no comió"" es distinta de: si, no, no sabe, no responde",01H00701,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,7,"Verifique seccion: H, pregunta: 7. La respuesta a  ""usted o algun adulto sintió hambre pero no comió"" es distinta de: si, no, no sabe, no responde",01H00701,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,8,"Verifique seccion: H, pregunta: 8. La respuesta a  ""usted o algun adulto en su hogar comió solo una vez al día o dejó de comer todo un día"" es distinta de: si, no, no sabe, no responde",01H00801,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,8,"Verifique seccion: H, pregunta: 8. La respuesta a  ""usted o algun adulto en su hogar comió solo una vez al día o dejó de comer todo un día"" es distinta de: si, no, no sabe, no responde",01H00801,
3025.0,20.0,1.0,23523.0,72.0,56.0,4.0,0.0,1,H,9,"Verifique seccion: H, pregunta: 9. La respuesta a  ""en su hogar viven personas menores de 18 años"" es distinta de: si, no",01H00901,
3068.0,18.0,2.0,22388.0,38.0,20.0,2.0,0.0,1,H,9,"Verifique seccion: H, pregunta: 9. La respuesta a  ""en su hogar viven personas menores de 18 años"" es distinta de: si, no",01H00901,
3016.0,6.0,5.0,8859.0,119.0,70.0,1.0,0.0,1,H,9,"Verifique seccion: H, pregunta: 9. Responde no a menores de 18 años y tiene valores asignados en las respuesta de las preguntas siguientes",01H00902,
3051.0,20.0,5.0,23845.0,44.0,34.0,3.0,0.0,1,I,1,"Verifique seccion: I, pregunta: 1. Indica ""no"" a ""alguna persona que vivia en este hogar, vive actualmente en otro pais"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: sexo, que edad tenia al irse,  en que año se fue, en que pais se encuentra actualmente, codigo del pais.",01I00105,
3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,0.0,1,I,1,"Verifique seccion: I, pregunta: 1. Indica ""no"" a ""alguna persona que vivia en este hogar, vive actualmente en otro pais"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: sexo, que edad tenia al irse,  en que año se fue, en que pais se encuentra actualmente, codigo del pais.",01I00105,
3034.0,19.0,4.0,23210.0,89.0,55.0,5.0,0.0,1,I,1,"Verifique seccion: I, pregunta: 1. Indica ""no"" a ""alguna persona que vivia en este hogar, vive actualmente en otro pais"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: sexo, que edad tenia al irse,  en que año se fue, en que pais se encuentra actualmente, codigo del pais.",01I00105,
3008.0,5.0,2.0,7559.0,38.0,20.0,5.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. el valor asignado en la respuesta de la pregunta ""El hogar posee, tiene o cuenta con"" es distinto a ""si"" o ""no""",01J10101,
3021.0,4.0,6.0,6876.0,162.0,125.0,4.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos en uno de los articulos y tiene informacion en una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3063.0,17.0,5.0,21539.0,144.0,107.0,10.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos en uno de los articulos y tiene informacion en una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3150.0,22.0,14.0,25570.0,191.0,110.0,110.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos en uno de los articulos y tiene informacion en una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3126.0,5.0,13.0,8461.0,69.0,28.0,2.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos en uno de los articulos y tiene informacion en una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3067.0,18.0,3.0,22567.0,83.0,56.0,7.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos en uno de los articulos y tiene informacion en una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3105.0,9.0,9.0,11337.0,105.0,58.0,5.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos en uno de los articulos y tiene informacion en una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3113.0,8.0,2.0,10233.0,84.0,65.0,4.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3062.0,16.0,9.0,20390.0,189.0,149.0,9.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3150.0,22.0,14.0,25570.0,4.0,3.0,3.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3022.0,1.0,15.0,966.0,71.0,64.0,4.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3085.0,4.0,1.0,6378.0,1.0,1.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3131.0,4.0,6.0,6876.0,132.0,105.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3115.0,11.0,7.0,13425.0,119.0,102.0,7.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3067.0,18.0,3.0,22567.0,97.0,64.0,8.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
